legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
1379706860,Turku Footbag,Turku,,Finland,67797,,"Footbag (freestyle) in Turku Finland -- 

SUOMEKSI: 
Uudet pelaajat ottakaa yhteyttä Anssi Sundbergiin (email tai puhelin). Jos ette osaa vielä pelata, niin sitä suuremmalla syyllä ottakaa yhteyttä, niin opitte pelaamaan. -- 

ENGLISH: 
If you're visiting Turku and are up for a session you can e-mail us, and we'll arrange something.",Fri Sep 20 12:56:24 2013,Fri Sep 20 13:25:45 2013
1388942485,Ada Footbag Club,Ada,Minnesota,USA,82697,,,Sun Jan  5 09:22:01 2014,Sun Jan  5 09:23:38 2014
1394218643,livingston county Footbag united,leicester,New York,USA,68796,,,Fri Mar  7 10:58:06 2014,Fri Mar  7 10:58:21 2014
1394814578,Bath Footbag Club,Bath,,United Kingdom,82878,,"Welcome to the Bath footbag group. We are always looking for new players, no experience or have been playing for years, all are welcome. Let's try and get this up and going!",Fri Mar 14 09:29:56 2014,Fri Mar 14 09:31:47 2014
1395304791,Challenge Accepted,Lakewood,Colorado,USA,69146,http://www.facebook.com/gogeous.brown,"I moved to Colorado, from South Dakota, hoping to find some people better than me to selfishly improve my game. I have yet to find anyone here in Colorado willing to match wits and practice, but i am easy to find. I kick outside on the corner of W. Colfax and Colorado Mills Prkwy whenever it is nice and i have time. you can always reach me, via phone or facebook. Looking for serious shredders. 
.",Thu Mar 20 01:41:32 2014,Sat Mar 22 23:38:17 2014
1396543447,Lincoln Footbag Club,Lincoln,Nebraska,USA,82889,,,Thu Apr  3 09:44:14 2014,Thu Apr  3 09:44:14 2014
1397590241,Waseca Footbag Club,Waseca,Minnesota,USA,82249,http://www.facebook.com/scensationalclassystash,"I am trying to start a footbag club here in Waseca. My store also carries a wide variety of footbags for members to purchase as well. The link provided is a fan page for my store so you can see the different bags we have,including the very popular dirtbag and sandmaster,no pro level bags yet but I am getting there I'm confident with member support I will get everything a footbag player will ever need.Any interest please contact me. I love the game any skill level is welcome. I don't care if you kick, stall or can't hit more than 2, all I ask is that you try. thanks!",Tue Apr 15 12:35:02 2014,Thu Apr 17 11:25:31 2014
1398344031,Aurora Footbag Club,Aurora,Ontario,Canada,82913,,"welcome to the Aurora Footbag Club. everyone is welcome to join and their will be no fee's. if you like to play footbag then you are going to want to join this club. his club is just a fun way to meet new people and play footbag. if you have any footbags or hacky sacks please bring to our first meeting. the Aurora Footbag Club need people to help run the schedule time and update people on our next meeting location. if you live in Aurora, Newmarket and Oak ridges or near the area then you are welcome to join. if you have any questions please contact me at my email and my phone number and we can work out schedules times and location. if you have a location that you would like to request then please let me know 

thank you for taking the time to read my add
hope to see you their

Mitchell Gardiner

email
 
phone number

if you need any help to learn the rules of foot bag here is a link 

http://www.footbag.org/ifpa/groups/ifc/IFC%20Rulebook%20-v10-2006.pdf",Thu Apr 24 05:54:11 2014,Tue Apr 29 06:29:26 2014
1399995712,astroDaniels hack station,Spring Lake Park,Minnesota,USA,82943,,AstroDaniels Space Station welcomes all,Tue May 13 08:44:01 2014,Tue May 13 08:47:33 2014
1400332268,Stevens Point Footbag Club,Stevens Point,Wisconsin,USA,82995,,Welcome to the Stevens Point Footbag Club. Feel free to contact me if your interested in joining.,Sat May 17 06:11:34 2014,Sat May 17 06:14:14 2014
1400611966,east siders,Saint Paul,Minnesota,USA,83010,,"hey yall!! im down here in saint paul, was hoping to widen the number of people down here in the footbag world. let me know id anyone is interested in starting a regular group here!!",Tue May 20 11:53:17 2014,Tue May 20 11:55:48 2014
1401643174,High Desert Dirtbags,Victorville/Hesperia/Apple Valley/Adelanto/Oak Hils/Phelan,California,USA,83020,,"Welcome to the BRAND SPANKING NEW footbag club for California's High Desert. I want YOU to come out and join me in creating the most awesome group of hackers in ALL of California. So far, with the club being so new, the group will meet by contact only. Join the High Desert Dirtbags, contact me, and we will get something going that works for everyone! If we get at least five members, I will get shirts created on my expense and designed by all of us. Then any new member that joins will get a free shirt, after coming to a minimum of five meets. I plan on making a Facebook page and will add it to the Website URL in a few days. When that is up and running I will post it on a few High Desert pages to make people aware of it.",Sun Jun  1 10:20:16 2014,Sun Jun  1 14:44:40 2014
1404401059,NightXShadow  Footbag Club,Arcadia,California,USA,83044,,"I am looking for any and all beginners to pro's, and any age, from kids to adults, join up.  Would like to meet up once a week, in the mornings, at local parks (Arcadia, Pasadena, Monrovia) for an hour or two. Please bring your own foot bag/hacky sack.",Thu Jul  3 08:25:23 2014,Fri Jul  4 08:57:07 2014
1405026188,Freakin' Original,Vilonia,Arkansas,USA,83055,,"Freakin' Original is a new club whose goal is to connect existing footbag players, and to hopefully expand the footbag scene in Arkansas.",Thu Jul 10 14:06:19 2014,Thu Jul 10 14:09:47 2014
1405837036,Windsor Freestyle Foot Clan,Windsor,Ontario,Canada,82774,http://facebook.com/windsorfootclan,Calling all local shredders of the footbag / hackey sack. Ad hoc meetups. All skill levels welcome.,Sat Jul 19 23:18:22 2014,Sat Jul 19 23:23:20 2014
1406214484,Lubaczów Footbag Club,Lubaczów,,Poland,79990,,,Thu Jul 24 08:08:11 2014,Thu Jul 24 08:08:25 2014
1406752300,Central Valley Footbag,Visalia,California,USA,83086,,"Central Valley Footbag is made to promote freestyle footbag for people in or near the Tulare county. From pro to amateur, male and female, all ages are welcome to join. Once we have at least 8 members, we'll make a kicking schedule and determine locations. For more information contact Chase at or Henry at",Wed Jul 30 13:35:54 2014,Sat Nov 29 15:15:17 2014
1407782423,TSB - The Shred Brothers,Sofia - Pernik - Varna,,Bulgaria,42825,,"This is our ""old school"" freestyle club 
Please old members join it now so we can have some history here :)

The club was started by Pavel, Artur, Ivo and Lasko in 2001 (Sofia) and quickly expanded to other cities as our friends joined us.

We were and are the main freestyle footbag club in Bulgaria.

Our team members have won all of the Bulgarian local freestyle competitions from 2002 - 2008
We had some Todexon participations

In net footbag we have reached finals 3 times on doubles (won one of them in Varna)

The club was deactivated in 2008, and was restarted in 2014

Most recent club reunion happened on 17th European footbag championship in Sofia Bulgaria 2015
You can follow us on https://www.facebook.com/TheShredBrothers",Mon Aug 11 11:41:11 2014,Mon Jun 29 07:55:53 2015
1412718808,Kingsland Footbag Club,Kingsland,Georgia,USA,83145,,welcome and thank you for joining our club,Tue Oct  7 14:54:25 2014,Tue Oct  7 14:56:15 2014
1414182915,Loveland Footbag Club,Loveland,Colorado,USA,83148,,6 member team with two alternates,Fri Oct 24 13:35:28 2014,Fri Oct 24 13:36:22 2014
1415044864,Fort Worth Footbag Club,Fort Worth,Texas,USA,83152,,"Footbag in Fort Worth and surrounding areas.  Mostly freestyle, but not opposed to other styles.",Mon Nov  3 12:02:28 2014,Mon Nov  3 12:05:45 2014
1419897939,Holladay Footbag Club,Holladay,Utah,USA,82494,,"Freestylers, circle kickers, anyone! There must be more people who are into this in the holladay area",Mon Dec 29 16:05:49 2014,Mon Dec 29 16:10:14 2014
1422386831,Memphis Footworks,Memphis,Tennessee,USA,76726,,,Tue Jan 27 11:27:37 2015,Tue Jan 27 11:28:01 2015
1428597887,VT Fire-Dragons,Milton,Vermont,USA,83206,,We are the VT Fire-Dragons. #Dragons4lyfe,Thu Apr  9 09:45:17 2015,Thu Apr  9 09:46:57 2015
1431223513,Desmoines circle,Desmoines,Iowa,USA,83226,,If you in desmoines and love to hack be it recreationalor competitive give us a try im just trying to put iowa on the hacky map,Sat May  9 19:07:37 2015,Sat May  9 20:56:24 2015
1434023648,"""Bunch of Tossers!"" Juggling & Footbag",Derby,,United Kingdom,83244,http://www.bunchoftossers.info,"Hi,

We're a group of footbag & juggling enthusiasts with a dry sense of humour...

We are mainly jugglers, however, we have become obsessed with footbag over the last few years (it is after all, juggling with your feet!).

We want to increase the popularity of Footbag and encourage people to play with their balls... ;)",Thu Jun 11 04:54:45 2015,Thu Jun 11 04:59:34 2015
1437004521,Lexington Park Footbag Club,Lexington Park,Maryland,USA,83296,,,Wed Jul 15 16:56:25 2015,Wed Jul 15 16:57:18 2015
1437023486,Calgary Style,Calgary,Alberta,Canada,83297,,"Freestyle, net and circle kicking. Newcomers welcome",Wed Jul 15 22:12:35 2015,Wed Jul 15 22:31:04 2015
1437950879,Brunswick Hacky Sack Crew!,Brunswick,Vic,Australia,83309,,,Sun Jul 26 15:49:05 2015,Sun Jul 26 15:49:05 2015
1438092592,Kutaisi Footbag Club,Mglebi,,Georgia,83313,,,Tue Jul 28 07:10:36 2015,Tue Jul 28 07:10:51 2015
1438117106,Lexington Footbag Club,Lexington,Kentucky,USA,83314,,Just looking for others in the area. Last checked 11 Aug 2016.,Tue Jul 28 13:58:54 2015,Thu Aug 11 14:30:30 2016
1439952760,Boise Foot Clan,Boise,Idaho,USA,15030,http://fourkast.com/about-us/boise-foot-clan-footbag-club,"We are happy to introduce the Boise Foot Clan, the new/restructured footbag club in Boise Idaho! We are dedicated to the sport footbag, disciplines within this include freestyle (doing tricks and combinations of tricks), casual kicking, footbag net, and footbag four square. The group caters to all skill levels from beginner/casual circle kicker to professional level freestyle. Throughout the week we have many meet ups, if you are looking to connect and kick please see the contact info below. Our group is friendly and welcoming so please come on down and check us out! 

Here's some of our freestyle footbag players. Among them are multiple members of the Big Add Posse, an elite group of players dedicated to pushing the limits of the game. Included in the club are;

Jim Penske; 5 time US Champion, 2nd at World Footbag Championships (Routines) 2007.
Nick Landes; US Circle Champion, 2nd at World Footbag Championships (Routines) 2015.
Daryl Genz; 4 time Doubles Worlds Champion.
Sunny Freeman-Genz; US Champion.
Red Husted; Baller.
New member soon to arrive: Evan Gatesman (World Circle Champion 2014, World Shred 30 Champion 2015, World Request Champion 2015). See you in the circles!",Tue Aug 18 19:53:21 2015,Tue Aug 18 20:09:33 2015
1442792269,Monacan Footbag Club,Midlothian,Virginia,USA,83345,,"Just a group of players looking to spread the stoke around Midlothian. We mainly do freestyle with some recreational circle-kicking, and experience level is irrelevant. Come to learn, come to challenge; it's all good.",Sun Sep 20 16:39:40 2015,Mon Sep 21 08:12:14 2015
1445267950,Chesaning Union High School Footbag Club,Chesaning,Michigan,USA,83351,,,Mon Oct 19 08:20:27 2015,Mon Oct 19 08:20:27 2015
1445371198,Burkburnett Footbag Club,Burkburnett,Texas,USA,83358,,Welcome new followers,Tue Oct 20 13:00:17 2015,Tue Oct 20 13:01:36 2015
1447130829,Long Island Footbag Club,Franklin Square,New York,USA,83362,,Welcome to the newly formed Long Island Footbag Club. Hoping to get enough members to meet up and just kick a footbag around for a while!,Mon Nov  9 20:47:42 2015,Mon Nov  9 20:48:52 2015
1453410220,Ottawa Footbag Club,Ottawa,Ontario,Canada,83329,,Welcome to Ottawa footbag.,Thu Jan 21 13:04:33 2016,Thu May  5 10:46:51 2016
1454910925,NorthMS Kickers,Oxford,Mississippi,USA,80165,,"Hey, thanks for checking out the club. If you'd like to join or schedule a time to kick please email me and i will respond as soon as possible. I kick at the square in Oxford most weekends so if your around come join.",Sun Feb  7 21:56:28 2016,Sun Feb  7 21:58:14 2016
1456429285,Wacky Hacky Faculty,Kingsland,Texas,USA,83420,,,Thu Feb 25 11:45:31 2016,Thu Feb 25 11:45:31 2016
1460993776,Stansbury Park Footbag Club,Stansbury Park,Utah,USA,83444,,Serving any skill level in the Stansbury park area in Utah,Mon Apr 18 08:38:28 2016,Mon Apr 18 08:40:16 2016
1462448372,Jaworzno Footbag Club,Jaworzno,,Poland,79414,,,Thu May  5 04:39:46 2016,Thu May  5 04:40:13 2016
1466041249,Springfield Footbag Club,Springfield,Missouri,USA,81596,http://springfieldkicks.weebly.com/,"Come kick in the park with us! 

For updated info on where we will be, visit our Facebook group at 

https://www.facebook.com/groups/1069836389776285/",Wed Jun 15 18:42:54 2016,Wed Jun 15 20:08:31 2016
1472441785,Midwest is the Best - Harlan Chapter,Harlan,Iowa,USA,83511,,"Sup - This is the Harlan Freestyle Club.  Rules, Regulations, by invitation only.  Respect, respect, learn at your own risk.  There will be stratification...J/k...its freestyle...do whatever the heck...as long as you don't harm yourself or others...I don't give a rats arse....peace.  Worlds is domestic this year...Portland Oregon...I'm going!!!!!!!!!!  Need people to travel with.  i'm what we call a first generation like Shultz, no disrespect sir.  PEACE IN THIS EATHER OR THE NEXT!!??",Sun Aug 28 20:39:39 2016,Sun Aug 28 20:47:26 2016
1472671462,Vancouver Footbag Freestyle,Vancouver,British Columbia,Canada,73637,http://https://www.facebook.com/groups/shredvan,Wanna join? Drop us a line!,Wed Aug 31 12:25:20 2016,Wed Aug 31 13:13:26 2016
1472942170,Hacky Sack club,The Hague,,The Netherlands,83505,http://Hackysack.nl,"We are a mixed freestyle and net club. Our own style we promote as ""power hacky sack"". We are starting this club because we exist for about ten years. We are looking forward to meet and befriend any other footbag players and community through out the world.",Sat Sep  3 16:00:49 2016,Sat Sep  3 16:36:53 2016
1473687943,Vienna Footbag Squad,Wien,,Austria,77231,http://www.facebook.com/viennabagstylers,Freestyle Footbag Team based in Vienna to promote and teach Freestyle Footbag austrian-wide.,Mon Sep 12 06:46:20 2016,Tue Aug 18 09:26:38 2020
1474816807,Eugene Kickers Footbag Club,Eugene,Oregon,USA,83523,,Welcome to the Eugene Kickers Footbag Club! All skill levels are welcome. I created this group to unite wandering footbaggers at the U of O and in the city of Eugene. Contact me to set up a circle. Check facebook for a group page to track updates on locations and times.,Sun Sep 25 08:34:15 2016,Sun Sep 25 09:10:31 2016
1475026810,Hingham High Hacky Sack,Hingham,Massachusetts,USA,83435,http://hhshackysack.weebly.com/,"Welcome to the Hingham High Hacky Sack Club! We freestyle Thursday mornings at our local High School. We occasionally host tournaments and raise money for charity most of the time. Our goal of the club is to help others while having a good time, swing by at one of tournaments, we would always like to meet others who enjoy footbag as much as we do.",Tue Sep 27 18:41:06 2016,Tue Sep 27 18:44:19 2016
1475466428,Mililani Footbag Club,Mililani,Hawaii,USA,73520,,Have some fun learning tricks and making self-deprecating jokes.,Sun Oct  2 20:47:23 2016,Sun Oct  2 20:53:40 2016
