slug,canonical_name,current_add,operational_notation,entry_surface,entry_specificity,terminal_surface,terminal_kind,terminal_relation,variable_at,dex_count,family,base_trick,category,modifier_links,operator_classes,foot_tracking_straightforward,ambiguity_note
spinning_diving_symposium_whirl,spinning diving symposium whirl,6,SET > (back) SPIN [BOD] > DIVE [BOD] > (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,whirl,diving_symposium_whirl,compound,spinning|diving,body,yes,
spinning_double_leg_over,spinning double leg over,4,CLIP > (back) SPIN [BOD] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,double_leg_over,double_leg_over,compound,spinning,body,yes,
spinning_double_over_down,spinning double over down,5,CLIP > (back) SPIN [BOD] > SAME OUT [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,double_over_down,double_over_down,compound,spinning,body,yes,
spinning_drifter,spinning drifter,4,CLIP > (back) SPIN [BOD] > OP IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,drifter,drifter,compound,spinning,body,yes,
spinning_ducking_blender,spinning ducking blender,6,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,blender,blender,compound,spinning|ducking,body,yes,
spinning_ducking_butterfly,spinning ducking butterfly,5,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,butterfly,ducking_butterfly,compound,spinning|ducking,body,yes,
spinning_ducking_clipper,spinning ducking clipper,4,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,0,clipper_stall,ducking_clipper,compound,spinning|ducking,body,yes,
spinning_ducking_drifter,spinning ducking drifter,5,TOE > (back) SPIN [BOD] > DUCK [BOD] > OP IN [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,1,drifter,ducking_drifter,compound,spinning,body,yes,
spinning_ducking_illusion,spinning ducking illusion,4,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP OUT [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,illusion,ducking_illusion,compound,spinning|ducking,body,yes,
spinning_ducking_legover,spinning ducking legover,4,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,1,legover,ducking_legover,compound,spinning|ducking,body,yes,
spinning_ducking_mirage,spinning ducking mirage,4,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,ducking_mirage,compound,spinning|ducking,body,yes,
spinning_ducking_osis,spinning ducking osis,5,CLIP > (back) SPIN [BOD] > DUCK [BOD] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,0,osis,ducking_osis,compound,spinning|ducking,body,yes,
spinning_ducking_paradox_blender,spinning ducking paradox blender,7,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [PDX] [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,blender,ducking_paradox_blender,compound,spinning|ducking|paradox,body,yes,
spinning_ducking_paradox_drifter,spinning ducking paradox drifter,6,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [PDX] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,drifter,ducking_paradox_drifter,compound,spinning|ducking|paradox,body,yes,
spinning_ducking_paradox_mirage,spinning ducking paradox mirage,5,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [PDX] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,ducking_paradox_mirage,compound,spinning|ducking|paradox,body,yes,
spinning_ducking_paradox_symposium_mirage,spinning ducking paradox symposium mirage,6,CLIP > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) OP IN [PDX] [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,ducking_paradox_symposium_mirage,compound,spinning|ducking|paradox|symposium,body,yes,
spinning_ducking_paradox_symposium_whirl,spinning ducking paradox symposium whirl,7,CLIP > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) OP IN [PDX] [BOD] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,ducking_paradox_symposium_whirl,compound,spinning|ducking|paradox|symposium,body,yes,
spinning_ducking_paradox_whirl,spinning ducking paradox whirl,6,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [PDX] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,whirl,compound,spinning|ducking|paradox,body,yes,
spinning_ducking_pickup,spinning ducking pickup,4,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,1,pickup,ducking_pickup,compound,spinning|ducking,body,yes,
spinning_ducking_superfly,spinning ducking superfly,7,CLIP > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) SAME OUT [DEX] [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,barfly,superfly,compound,spinning|ducking,body,yes,
spinning_ducking_symposium_double_over_down,spinning ducking symposium double over down,7,CLIP > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) SAME OUT [BOD] [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,double_over_down,double_over_down,compound,spinning|ducking|symposium,body,yes,
spinning_ducking_symposium_torque,spinning ducking symposium torque,7,SET > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) OP IN [BOD] [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,torque,torque,compound,spinning|ducking|symposium,body,yes,
spinning_ducking_symposium_whirl,spinning ducking symposium whirl,6,SET > (back) SPIN [BOD] > DUCK [BOD] > (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,whirl,symposium_whirl,compound,spinning|ducking,body,yes,
spinning_ducking_whirl,spinning ducking whirl,5,CLIP > (back) SPIN [BOD] > DUCK [BOD] > OP IN [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,ducking_whirl,compound,spinning|ducking,body,yes,
spinning_eggbeater,spinning eggbeater,4,TOE > (back) SPIN [BOD] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,2,legover,eggbeater,compound,spinning,body,yes,
spinning_guay,spinning guay,3,CLIP > (back) SPIN [BOD] > OP IN [DEX] > SAME INSIDE [DEL],CLIP,CLIP,INSIDE,DELAY,SWITCH,,1,inside_stall,guay,compound,spinning,body,yes,
spinning_illusion,spinning illusion,3,CLIP > (back) SPIN [BOD] > OP OUT [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,illusion,illusion,compound,spinning,body,yes,
spinning_legover,spinning legover,3,CLIP > (back) SPIN [BOD] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,1,legover,legover,compound,spinning,body,yes,
spinning_mirage,spinning mirage,3,CLIP > (back) SPIN [BOD] > OP IN [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,mirage,compound,spinning,body,yes,
spinning_miraging_symposium_torque,spinning miraging symposium torque,7,SET > (back) SPIN [BOD] > OP IN [DEX] > (no plant while) OP IN [DEX] [BOD] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,SWITCH,,2,osis,symposium_torque,compound,spinning,body,yes,
spinning_osis,spinning osis,4,CLIP > (back) SPIN [BOD] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,0,osis,osis,compound,spinning,body,yes,
spinning_paradox_blender,spinning paradox blender,6,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,blender,paradox_blender,compound,spinning|paradox,body,yes,
spinning_paradox_double_leg_over,spinning paradox double leg over,5,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,double_leg_over,paradox_double_leg_over,compound,spinning|paradox,body,yes,
spinning_paradox_drifter,spinning paradox drifter,5,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,drifter,paradox_drifter,compound,spinning|paradox,body,yes,
spinning_paradox_illusion,spinning paradox illusion,4,CLIP > (back) SPIN [BOD] > OP OUT [PDX] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,illusion,paradox_illusion,compound,spinning|paradox,body,yes,
spinning_paradox_mirage,spinning paradox mirage,4,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,paradox_mirage,compound,spinning|paradox,body,yes,
spinning_paradox_symposium_whirl,spinning paradox symposium whirl,6,CLIP > (back) SPIN [BOD] > (no plant while) OP IN [PDX] [BOD] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,paradox_symposium_whirl,compound,spinning|paradox|symposium,body,yes,
spinning_paradox_torque,spinning paradox torque,6,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,torque,paradox_torque,compound,spinning|paradox,body,yes,
spinning_paradox_whirl,spinning paradox whirl,5,CLIP > (back) SPIN [BOD] > OP IN [PDX] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,paradox_whirl,compound,spinning|paradox,body,yes,
spinning_pickup,spinning pickup,3,CLIP > (back) SPIN [BOD] > OP IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,1,pickup,pickup,compound,spinning,body,yes,
spinning_rev_whirl,spinning rev whirl,4,CLIP > (back) SPIN [BOD] > OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,rev_whirl,rev_whirl,compound,spinning,body,yes,
spinning_reverse_guay,spinning reverse guay,3,SET > (back) SPIN [BOD] > SAME IN [DEX] > OP INSIDE [DEL],SET,SET,INSIDE,DELAY,SWITCH,,1,inside_stall,guay,compound,spinning,body,yes,
spinning_reverse_swirl,spinning reverse swirl,4,CLIP > (back) SPIN [BOD] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,swirl,swirl,compound,spinning,body,yes,
spinning_superfly,spinning superfly,6,CLIP > (back) SPIN [BOD] >> (no plant while) SAME OUT [DEX] [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,superfly,superfly,compound,spinning,body,yes,
spinning_swirl,spinning swirl,4,CLIP > (back) SPIN [BOD] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,swirl,swirl,compound,spinning,body,yes,
spinning_symposium_double_over_down,spinning symposium double over down,6,CLIP > (back) SPIN [BOD] > (no plant while) SAME OUT [BOD] [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,double_over_down,double_over_down,compound,spinning|symposium,body,yes,
spinning_symposium_down_double_down,spinning symposium down double down,6,CLIP > (back) SPIN [BOD] > (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,down_double_down,down_double_down,compound,spinning|symposium,body,yes,
spinning_symposium_eggbeater,spinning symposium eggbeater,5,CLIP > (back) SPIN [BOD] > (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,eggbeater,symposium_eggbeater,compound,spinning|symposium,body,yes,
spinning_symposium_flux,spinning symposium flux,6,TOE > (back) SPIN [BOD] > (no plant while) SAME OUT [BOD] [DEX] > (front) SPIN [BOD] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,1,osis,flux,compound,spinning|symposium,body,yes,
spinning_symposium_illusion,spinning symposium illusion,4,CLIP > (back) SPIN [BOD] > (no plant while) OP OUT [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,illusion,illusion,compound,spinning|symposium,body,yes,
spinning_symposium_mirage,spinning symposium mirage,4,CLIP > (back) SPIN [BOD] > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,mirage,symposium_mirage,compound,spinning|symposium,body,yes,
spinning_symposium_pickup,spinning symposium pickup,4,CLIP > (back) SPIN [BOD] > (no plant while) OP IN [BOD] [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,1,pickup,pickup,compound,spinning|symposium,body,yes,
spinning_symposium_swirl,spinning symposium swirl,5,CLIP > (back) SPIN [BOD] > (no plant while) SAME OUT [BOD] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,swirl,symposium_swirl,compound,spinning|symposium,body,yes,
spinning_symposium_torque,spinning symposium torque,6,SET > (back) SPIN [BOD] > (no plant while) OP IN [DEX] [BOD] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,osis,symposium_torque,compound,spinning,body,yes,
spinning_symposium_whirling_swirl,spinning symposium whirling swirl,6,CLIP > (back) SPIN [BOD] > (no plant while) OP IN [BOD] [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,symposium_whirling_swirl,compound,spinning|symposium,body,yes,
spinning_toe_stall,spinning toe stall,2,CLIP > (back) SPIN [BOD] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,0,toe_stall,toe_stall,compound,spinning,body,yes,
spinning_tomahawk,spinning tomahawk,6,CLIP > (back) SPIN [BOD] >> DUCK [BOD] >> SAME FRONT WHIRL [DEX] [PDX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,whirl,tomahawk,compound,spinning,body,yes,
spinning_torque,spinning torque,5,SET > (back) SPIN [BOD] > OP IN [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,torque,torque,compound,spinning,body,yes,
spinning_whirl,spinning whirl,4,CLIP > (back) SPIN [BOD] > OP IN [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,whirl,whirl,compound,spinning,body,yes,
spinning_whirling_swirl,spinning whirling swirl,5,CLIP > (back) SPIN [BOD] > OP IN [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,whirling_swirl,compound,spinning,body,yes,
spinning_whirling_symposium_swirl,spinning whirling symposium swirl,6,CLIP > (back) SPIN [BOD] > OP IN [DEX] > (no plant while) OP OUT [BOD] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,swirl,compound,spinning|whirling|symposium,body,yes,
spinning_zulu_butterfly,spinning zulu butterfly,5,CLIP > (back) SPIN [BOD] > (across body) DUCK [BOD] > OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,butterfly,butterfly,compound,spinning|zulu,body,yes,
splicing_paradox_mirage,splicing paradox mirage,5,SET > (back) SPIN [BOD] > OP OUT [DEX] > OP IN [PDX] [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,2,mirage,mirage,compound,splicing|paradox,body|set,yes,
spyro,spyro,1,(plant) > (back) SPIN [BOD] > SAME KICK [KICK],SET(implicit),SET,KICK,KICK,PRESERVE,,0,spyro,spyro,body,,,yes,
squeeze,squeeze,2,[UNS] [DEL],SET(implicit),SET,?,DELAY,UNRESOLVED,,0,squeeze,,,,,no,terminal has no side marker
stepping_barfly,stepping barfly,5,CLIP > OP IN [DEX] >> SAME OUT [DEX] > SAME OUT [DEX] > OP CLIP [DEL] [XBD],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,barfly,barfly,compound,stepping,set,yes,
stepping_blender,stepping blender,5,CLIP > OP IN [DEX] >> OP IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,osis,blender,compound,stepping,set,yes,
stepping_butterfly,stepping butterfly,4,CLIP > OP IN [DEX] >> SAME/OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,VARIABLE,mid-chain,2,butterfly,butterfly,compound,stepping,set,no,
stepping_butterfly_swirl,stepping butterfly swirl,5,CLIP > OP IN [DEX] > SAME/OP OUT [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,VARIABLE,mid-chain,3,butterfly_swirl,butterfly_swirl,compound,stepping,set,no,
stepping_clipper,stepping clipper,3,CLIP > OP IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,clipper,clipper,compound,stepping,set,yes,
stepping_clipper_same_side,Stepping Clipper Same Side,3,CLIP > SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,clipper,stepping_clipper,compound,,,yes,
stepping_diving_butterfly,stepping diving butterfly,5,CLIP > OP IN [DEX] > DIVE [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,butterfly,diving_butterfly,compound,stepping|diving,body|set,yes,
stepping_diving_double_leg_over,stepping diving double leg over,5,CLIP > OP IN [DEX] > DIVE [BOD] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,3,double_leg_over,double_leg_over,compound,stepping|diving,body|set,yes,
stepping_diving_mirage,stepping diving mirage,4,CLIP > OP IN [DEX] > DIVE [BOD] > SAME IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,diving_mirage,compound,stepping|diving,body|set,yes,
stepping_double_over_down,stepping double over down,5,CLIP > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,double_over_down,double_over_down,compound,stepping,set,yes,
stepping_double_switch_over,stepping double switch over,4,CLIP > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,3,double_switch_over,double_switch_over,compound,stepping,set,yes,
stepping_ducking_butterfly,stepping ducking butterfly,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,butterfly,ducking_butterfly,compound,stepping|ducking,body|set,yes,
stepping_ducking_butterfly_swirl,stepping ducking butterfly swirl,6,CLIP > OP IN [DEX] > DUCK [BOD] > SAME OUT [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,butterfly_swirl,ducking_butterfly_swirl,compound,stepping|ducking,body|set,yes,
stepping_ducking_double_leg_over,stepping ducking double leg over,5,CLIP > OP IN [DEX] > DUCK [BOD] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,3,double_leg_over,ducking_double_leg_over,compound,stepping|ducking,body|set,yes,
stepping_ducking_double_pickup,stepping ducking double pickup,5,CLIP > OP IN [DEX] > DUCK [BOD] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,3,double_pickup,double_pickup,compound,stepping|ducking,body|set,yes,
stepping_ducking_drifter,stepping ducking drifter,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,clipper_stall,ducking_drifter,compound,stepping|ducking,body|set,yes,
stepping_ducking_far_double_pickup,stepping ducking far double pickup,5,CLIP > OP IN [DEX] >> DUCK [BOD] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,3,pickup,double_pickup,compound,stepping|ducking,body|set,yes,
stepping_ducking_magellan,stepping ducking magellan,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] >> SAME OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,3,magellan,magellan,compound,stepping|ducking,body|set,yes,
stepping_ducking_mirage,stepping ducking mirage,4,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,ducking_mirage,compound,stepping|ducking,body|set,yes,
stepping_ducking_osis,stepping ducking osis,5,CLIP > OP IN [DEX] > DUCK [BOD] > (back) SPIN [BOD] > SAME/OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,VARIABLE,terminal,1,osis,ducking_osis,compound,stepping|ducking,body|set,no,
stepping_ducking_paradox_blender,stepping ducking paradox blender,7,CLIP > OP IN [PDX] [DEX] > DUCK [BOD] > OP IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,blender,ducking_paradox_blender,compound,stepping|ducking|paradox,body|set,yes,
stepping_ducking_paradox_symposium_whirl,stepping ducking paradox symposium whirl,7,CLIP > OP IN [DEX] > DUCK [BOD] > (no plant while) OP IN [PDX] [BOD] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,whirl,ducking_paradox_symposium_whirl,compound,stepping|ducking|paradox|symposium,body|set,yes,
stepping_ducking_paste,stepping ducking paste,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] >> OP IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,3,paste,paste,compound,stepping|ducking,body|set,yes,
stepping_ducking_pigbeater,stepping ducking pigbeater,6,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] >> OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,4,pigbeater,pigbeater,compound,stepping|ducking,body|set,yes,
stepping_ducking_smog,stepping ducking smog,6,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] >> OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,4,smog,smog,compound,stepping|ducking,body|set,yes,
stepping_ducking_smudge,stepping ducking smudge,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,3,smudge,smudge,compound,stepping|ducking,body|set,yes,
stepping_ducking_symposium_eggbeater,stepping ducking symposium eggbeater,6,SET > OP IN [DEX] > DUCK [BOD] > (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > SAME TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,3,legover,eggbeater,compound,stepping|ducking|symposium,body|set,yes,
stepping_ducking_torque,stepping ducking torque,6,CLIP > OP IN [DEX] > DUCK [BOD] > OP IN [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,torque,torque,compound,stepping|ducking,body|set,yes,
stepping_dyno,stepping dyno,5,CLIP > OP IN [DEX] > OP OUT [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,dyno,dyno,compound,stepping,set,yes,
stepping_eggbeater,stepping eggbeater,4,CLIP > OP IN [DEX] (plant) > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,3,legover,eggbeater,compound,stepping,set,yes,
stepping_flail,stepping flail,4,CLIP > OP IN [DEX] > (no plant while) OP OUT [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,flail,flail,compound,stepping,set,yes,
stepping_guay,stepping guay,3,CLIP > OP IN [DEX] >> OP IN [DEX] > SAME INSIDE [DEL],CLIP,CLIP,INSIDE,DELAY,PRESERVE,,2,inside_stall,guay,compound,stepping,set,yes,
stepping_mirage,stepping mirage,3,CLIP > OP IN [DEX] >> OP IN [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,mirage,compound,stepping,set,yes,
stepping_osis,stepping osis,4,CLIP > OP IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,osis,osis,compound,stepping,set,yes,
stepping_osis_same_side,Stepping Osis Same Side,4,CLIP > SAME IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,osis,stepping_osis,compound,,,yes,
stepping_paradox_torque,stepping paradox torque,6,CLIP > OP IN [DEX] >> SAME IN [PDX] [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,osis,paradox_torque,compound,stepping|paradox,body|set,yes,
stepping_pickup,stepping pickup,3,CLIP > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,pickup,pickup,compound,stepping,set,yes,
stepping_reaper,stepping reaper,4,CLIP > OP IN [DEX] >> SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,3,clipper_stall,reaper,compound,stepping,set,yes,
stepping_rev_whirl,stepping rev whirl,4,CLIP > OP IN [DEX] >> OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,rev_whirl,rev_whirl,compound,stepping,set,yes,
